Date,MSCI ACWI with Developed Markets 100% Hedged to EUR 
2023-07-24,3077.003811535001
2023-07-25,3091.744955784258
2023-07-26,3088.6890828316978
2023-07-27,3087.3688969480586
2023-07-28,3107.8414935783417
2023-07-31,3116.2465212935053
2023-08-01,3108.376635484938
2023-08-02,3062.3805587925735
2023-08-03,3049.9412186098466
2023-08-04,3040.54357362067
2023-08-07,3057.7707340984402
2023-08-08,3045.297412257669
2023-08-09,3034.2589677153414
2023-08-10,3040.863046751006
2023-08-11,3030.7240051033837
2023-08-14,3036.6117562890704
2023-08-15,3005.9234548555537
2023-08-16,2986.7055973998945
2023-08-17,2965.8541693184075
2023-08-18,2959.831604764961
2023-08-21,2970.7359228334435
2023-08-22,2972.5433385479478
2023-08-23,2998.9420272185903
2023-08-24,2976.1706391029343
2023-08-25,2984.649523135109
2023-08-28,3006.0330551356965
2023-08-29,3043.8803946009175
2023-08-30,3050.5788143521922
2023-08-31,3048.5564350192994
2023-09-01,3057.6430195665134
2023-09-04,3063.2111519490563
2023-09-05,3052.594040126037
2023-09-06,3035.811651852983
2023-09-07,3025.0553695914123
2023-09-08,3026.222213082359
2023-09-11,3042.1867912342177
2023-09-12,3032.5027631545677
2023-09-13,3031.5457326550154
2023-09-14,3062.5032585357167
2023-09-15,3044.5759609674597
2023-09-18,3036.4231487579796
2023-09-19,3029.3069129569803
2023-09-20,3012.2890119470267
2023-09-21,2966.5967137292923
2023-09-22,2963.8690433474035
2023-09-25,2967.8722001800666
2023-09-26,2931.5299829654346
2023-09-27,2933.343058481301
2023-09-28,2943.915659491912
2023-09-29,2942.407022611765
2023-10-02,2937.4206459293036
2023-10-03,2898.7745271466815
2023-10-04,2904.241322042399
2023-10-05,2906.481205676859
2023-10-06,2935.6548155740247
2023-10-09,2944.6823370486504
2023-10-10,2970.720915133834
2023-10-11,2983.439815424256
2023-10-12,2978.360284330294
2023-10-13,2958.275893600553
2023-10-16,2973.9519262983667
2023-10-17,2976.851046132875
2023-10-18,2943.273577606942
2023-10-19,2912.8609614705474
2023-10-20,2878.715098376601
2023-10-23,2869.549859061375
2023-10-24,2886.304073661619
2023-10-25,2860.568184413213
2023-10-26,2831.819976438933
2023-10-27,2824.150846679987
2023-10-30,2845.430297833266
2023-10-31,2860.0033712142385
2023-11-01,2888.1944340616906
2023-11-02,2936.6050387330333
2023-11-03,2958.5921373382703
2023-11-06,2969.800816399611
2023-11-07,2972.0914897627586
2023-11-08,2971.2759291286625
2023-11-09,2961.674212973028
2023-11-10,2984.8971015189104
2023-11-13,2987.481962930861
2023-11-14,3028.6049124272718
2023-11-15,3044.0408131755285
2023-11-16,3041.94015182637
2023-11-17,3049.2002263838967
2023-11-20,3063.6646731556434
2023-11-21,3059.0671115574823
2023-11-22,3070.589912879611
2023-11-23,3070.9867378087524
2023-11-24,3070.466156294372
2023-11-27,3063.034973578665
2023-11-28,3063.4739514650682
2023-11-29,3063.805187768143
2023-11-30,3079.1488564121482
2023-12-01,3097.1464502477966
2023-12-04,3084.777609500372
2023-12-05,3080.0850889156527
2023-12-06,3079.711412831494
2023-12-07,3090.508385615715
2023-12-08,3103.237775906612
2023-12-11,3114.938599779039
2023-12-12,3122.9025330990526
2023-12-13,3151.199386314977
2023-12-14,3160.971880256111
2023-12-15,3166.533203431414
2023-12-18,3172.6323628475416
2023-12-19,3186.4166753194636
2023-12-20,3158.889404560869
2023-12-21,3177.0103267668405
2023-12-22,3178.970589068089
2023-12-25,3179.280472600088
2023-12-26,3189.1545952865686
2023-12-27,3197.251547602855
2023-12-28,3201.5825610248426
2023-12-29,3199.10561920807
2024-01-01,3199.4102760416317
2024-01-02,3185.485482139052
2024-01-03,3159.2476693335775
2024-01-04,3155.937694864468
2024-01-05,3158.0007523155923
2024-01-08,3187.0175810894225
2024-01-09,3184.835875575526
2024-01-10,3194.7475762159775
2024-01-11,3195.823376509267
2024-01-12,3202.3001829309255
2024-01-15,3202.546109782357
2024-01-16,3187.715483155477
2024-01-17,3161.9747079134654
2024-01-18,3183.2189448259337
2024-01-19,3213.337861278487
2024-01-22,3222.6756610831903
2024-01-23,3231.27517685347
2024-01-24,3239.0821107142133
2024-01-25,3255.419443199257
2024-01-26,3255.3289195328107
2024-01-29,3279.531234187258
2024-01-30,3274.5174210155337
2024-01-31,3238.2893973891128
2024-02-01,3263.692394807182
2024-02-02,3290.069941883469
2024-02-05,3283.6710897065495
2024-02-06,3295.961200602174
2024-02-07,3313.7138790594327
2024-02-08,3315.528272135087
2024-02-09,3326.792437609511
2024-02-12,3327.763969006575
2024-02-13,3297.8815254269284
2024-02-14,3322.264155483211
2024-02-15,3342.7932817755454
2024-02-16,3341.006127732655
2024-02-19,3342.677963434698
2024-02-20,3326.9723851783956
2024-02-21,3328.229393508528
2024-02-22,3383.996997842596
2024-02-23,3385.997092941929
2024-02-26,3375.373355814713
2024-02-27,3381.8535479871625
2024-02-28,3373.4053158636593
2024-02-29,3387.231604912145
2024-03-01,3412.8003122693226
2024-03-04,3411.593961968648
2024-03-05,3384.3072637108917
2024-03-06,3400.299619851768
2024-03-07,3428.754185566754
2024-03-08,3416.0343967462995
2024-03-11,3408.222690076948
2024-03-12,3440.992281002144
2024-03-13,3437.100113495345
2024-03-14,3432.253906118302
